,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
111,0.3555044174194336,0.02722448223974784,0.006833505630493164,0.001272109378996825,0.8,0.0,0.2,3,200,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",0.8541666666666666,0.875,0.875,0.8833333333333333,0.8458333333333333,0.8666666666666666,0.01419115530493867,755
112,0.35285301208496095,0.015882192722599688,0.0061261653900146484,0.0004927520388858147,0.8,0.0,0.2,3,200,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.9}",0.8333333333333334,0.8708333333333333,0.8791666666666667,0.8916666666666667,0.8458333333333333,0.8641666666666665,0.02150581316760657,875
113,0.26165103912353516,0.028187058646817954,0.005419492721557617,0.00037183751201408046,0.8,0.0,0.2,3,200,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",0.8375,0.8625,0.875,0.8958333333333334,0.8625,0.8666666666666668,0.0190029237516523,729
114,0.48157901763916017,0.011660938741462073,0.008342361450195313,0.0012048347771406705,0.8,0.0,0.2,3,300,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",0.8541666666666666,0.8583333333333333,0.8708333333333333,0.8875,0.8416666666666667,0.8625,0.015590239111558081,921
115,0.4877018451690674,0.016199654607746014,0.008433866500854491,0.001163073221453893,0.8,0.0,0.2,3,300,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.9}",0.85,0.8625,0.875,0.8875,0.85,0.8649999999999999,0.014577379737113247,845
116,0.40387473106384275,0.01874308014777477,0.007926416397094727,0.0010170607331245292,0.8,0.0,0.2,3,300,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 300, 'subsample': 1.0}",0.8375,0.875,0.8791666666666667,0.8875,0.8583333333333333,0.8675,0.01775606312721875,658
117,0.2541463375091553,0.009517163465555745,0.007936668395996094,0.0020093877133299685,0.8,0.0,0.2,5,100,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",0.8541666666666666,0.8708333333333333,0.8708333333333333,0.8916666666666667,0.85,0.8674999999999999,0.014766704288891154,697
118,0.2532486438751221,0.02355171252960691,0.006423807144165039,0.0008071337601016107,0.8,0.0,0.2,5,100,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.9}",0.85,0.875,0.8833333333333333,0.8958333333333334,0.8541666666666666,0.8716666666666667,0.017360555546666403,272
119,0.19776477813720703,0.015057152325204678,0.006624984741210938,0.0011255175374896376,0.8,0.0,0.2,5,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",0.8541666666666666,0.8708333333333333,0.875,0.8833333333333333,0.8541666666666666,0.8675,0.011606990230986776,658
120,0.45894970893859866,0.01708445328131645,0.013713407516479491,0.004236935055602427,0.8,0.0,0.2,5,200,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",0.85,0.8625,0.875,0.8916666666666667,0.8333333333333334,0.8625,0.020069324297987166,921
121,0.4666416168212891,0.024345272863852584,0.012085628509521485,0.0018063026050892518,0.8,0.0,0.2,5,200,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.9}",0.8541666666666666,0.8666666666666667,0.875,0.8916666666666667,0.8333333333333334,0.8641666666666665,0.019649710204252668,875
122,0.4050032615661621,0.013957198201375602,0.009505367279052735,0.002611160742444094,0.8,0.0,0.2,5,200,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",0.85,0.8666666666666667,0.875,0.8916666666666667,0.8583333333333333,0.8683333333333334,0.014337208778404407,592
123,0.6804583549499512,0.02749370002801568,0.01517643928527832,0.00048336005946579764,0.8,0.0,0.2,5,300,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.8}",0.8541666666666666,0.8625,0.875,0.8875,0.8416666666666667,0.8641666666666667,0.01594260539142415,856
124,0.6762119770050049,0.03098437478977459,0.014548254013061524,0.0013002386449172953,0.8,0.0,0.2,5,300,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.9}",0.85,0.85,0.875,0.8916666666666667,0.8416666666666667,0.8616666666666667,0.018708286933869726,952
125,0.557346248626709,0.015524510507229635,0.013559341430664062,0.00302070176529128,0.8,0.0,0.2,5,300,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 300, 'subsample': 1.0}",0.8541666666666666,0.8583333333333333,0.8708333333333333,0.8875,0.8541666666666666,0.865,0.012801909579781017,823
126,0.310861873626709,0.03161002508342924,0.00774073600769043,0.0007451710043176836,0.8,0.0,0.2,7,100,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",0.85,0.8791666666666667,0.8791666666666667,0.8875,0.8541666666666666,0.8700000000000001,0.015,426
127,0.3137917995452881,0.022438506591143555,0.00904841423034668,0.0009656965814798169,0.8,0.0,0.2,7,100,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.9}",0.8458333333333333,0.8708333333333333,0.8708333333333333,0.8833333333333333,0.85,0.8641666666666667,0.014092945437739804,856
128,0.27822279930114746,0.030990029953152,0.00853266716003418,0.002902700216645832,0.8,0.0,0.2,7,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",0.8458333333333333,0.8791666666666667,0.8791666666666667,0.8875,0.85,0.8683333333333334,0.01699673171197594,592
129,0.605759572982788,0.02086082599273415,0.016170263290405273,0.0014389030611652162,0.8,0.0,0.2,7,200,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",0.8625,0.8541666666666666,0.875,0.8875,0.8375,0.8633333333333335,0.01715938356831165,895
130,0.5445631504058838,0.03158147087796044,0.013957738876342773,0.001683822798074937,0.8,0.0,0.2,7,200,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.9}",0.8583333333333333,0.85,0.875,0.8833333333333333,0.8458333333333333,0.8625,0.014433756729740644,921
131,0.48609619140625,0.056297307062446095,0.011347532272338867,0.0010790205068313939,0.8,0.0,0.2,7,200,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",0.8541666666666666,0.8666666666666667,0.875,0.8833333333333333,0.85,0.8658333333333333,0.012472191289246475,788
